id,price_min,mean_true
92447,Work In Progess,68.28
95939,Work In Progess,68.32
96376,Work In Progess,68.33
96266,Work In Progess,68.25
93014,Work In Progess,68.27
93000,Work In Progess,68.3
92953,Work In Progess,68.28
95909,Work In Progess,68.27
93452,Work In Progess,68.28
96356,Work In Progess,68.29
95959,Work In Progess,68.34
92566,Work In Progess,68.24
92557,Work In Progess,68.31
96055,Work In Progess,68.27
94924,Work In Progess,68.24
92993,Work In Progess,68.32
96248,Work In Progess,68.32
96148,Work In Progess,68.24
92468,Work In Progess,68.27
92093,Work In Progess,68.34
96346,Work In Progess,68.25
92951,Work In Progess,68.24
96065,Work In Progess,68.24
95956,Work In Progess,68.33
92466,Work In Progess,68.29
93281,Work In Progess,68.3
94637,Work In Progess,68.35
96366,Work In Progess,68.33
96395,Work In Progess,68.27
94990,Work In Progess,68.33
93442,Work In Progess,68.28
92686,Work In Progess,68.24
93300,Work In Progess,68.31
93291,Work In Progess,68.29
96235,Work In Progess,68.27
93001,Work In Progess,68.25
93955,Work In Progess,68.32
92305,Work In Progess,68.28
96286,Work In Progess,68.32
92486,Work In Progess,68.33
96245,Work In Progess,68.32
95929,Work In Progess,68.34
102759,Work In Progess,70.18
100353,Work In Progess,70.16
100125,Work In Progess,70.09
101557,Work In Progess,70.18
100025,Work In Progess,70.1
98026,Work In Progess,70.11
101079,Work In Progess,70.18
97662,Work In Progess,70.11
100413,Work In Progess,70.11
100454,Work In Progess,70.19
100461,Work In Progess,70.1
102978,Work In Progess,70.17
100119,Work In Progess,70.11
100124,Work In Progess,70.12
97640,Work In Progess,70.17
97383,Work In Progess,70.14
97663,Work In Progess,70.13
102067,Work In Progess,70.15
97610,Work In Progess,70.12
100444,Work In Progess,70.15
102419,Work In Progess,70.19
100354,Work In Progess,70.19
100077,Work In Progess,70.15
101435,Work In Progess,70.13
100404,Work In Progess,70.15
100095,Work In Progess,70.11
101357,Work In Progess,70.11
102968,Work In Progess,70.17
100314,Work In Progess,70.2
100014,Work In Progess,70.16
102429,Work In Progess,70.2
100134,Work In Progess,70.2
100099,Work In Progess,70.18
102719,Work In Progess,70.15
97314,Work In Progess,70.17
97362,Work In Progess,70.18
100325,Work In Progess,70.12
100744,Work In Progess,70.13
101569,Work In Progess,70.12
100751,Work In Progess,70.1
102757,Work In Progess,70.13
97382,Work In Progess,70.16
102409,Work In Progess,70.15
100109,Work In Progess,70.11
100435,Work In Progess,70.16
100113,Work In Progess,70.17
100375,Work In Progess,70.16
97679,Work In Progess,70.11
102709,Work In Progess,70.16
101979,Work In Progess,70.12
97683,Work In Progess,70.12
100009,Work In Progess,70.19
100451,Work In Progess,70.14
100779,Work In Progess,70.13
100123,Work In Progess,70.19
100089,Work In Progess,70.12
102829,Work In Progess,70.19
101869,Work In Progess,70.18
100423,Work In Progess,70.15
97510,Work In Progess,70.13
101189,Work In Progess,70.11
101118,Work In Progess,70.15
100169,Work In Progess,70.13
100239,Work In Progess,70.18
100133,Work In Progess,70.12
97371,Work In Progess,70.2
101021,Work In Progess,70.12
102028,Work In Progess,70.16
97352,Work In Progess,70.09
102961,Work In Progess,70.19
100754,Work In Progess,70.19
100797,Work In Progess,70.16
101418,Work In Progess,70.1
100761,Work In Progess,70.18
98036,Work In Progess,70.09
100364,Work In Progess,70.09
102988,Work In Progess,70.11
101425,Work In Progess,70.16
102445,Work In Progess,70.13
100403,Work In Progess,70.2
97424,Work In Progess,70.17
100114,Work In Progess,70.16
97282,Work In Progess,70.14
100065,Work In Progess,70.19
101138,Work In Progess,70.12
102559,Work In Progess,70.09
102778,Work In Progess,70.09
97392,Work In Progess,70.13
102089,Work In Progess,70.1
100303,Work In Progess,70.17
101106,Work In Progess,70.19
100450,Work In Progess,70.11
97324,Work In Progess,70.19
97311,Work In Progess,70.16
102859,Work In Progess,70.18
100129,Work In Progess,70.16
100225,Work In Progess,70.18
101037,Work In Progess,70.16
100787,Work In Progess,70.17
100825,Work In Progess,70.17
101112,Work In Progess,70.12
101809,Work In Progess,70.19
97440,Work In Progess,70.11
97441,Work In Progess,70.15
100097,Work In Progess,70.14
97991,Work In Progess,70.17
102749,Work In Progess,70.13
102435,Work In Progess,70.11
97313,Work In Progess,70.17
97292,Work In Progess,70.17
100213,Work In Progess,70.13
100434,Work In Progess,70.13
97414,Work In Progess,70.09
100323,Work In Progess,70.18
102839,Work In Progess,70.19
97672,Work In Progess,70.14
100108,Work In Progess,70.18
101896,Work In Progess,70.12
100438,Work In Progess,70.14
100769,Work In Progess,70.11
100440,Work In Progess,70.09
97312,Work In Progess,70.13
102981,Work In Progess,70.09
100112,Work In Progess,70.1
101428,Work In Progess,70.19
102849,Work In Progess,70.18
101539,Work In Progess,70.13
100739,Work In Progess,70.12
102851,Work In Progess,70.18
98011,Work In Progess,70.14
100740,Work In Progess,70.11
98341,Work In Progess,70.16
100013,Work In Progess,70.13
101509,Work In Progess,70.11
100817,Work In Progess,70.17
101535,Work In Progess,70.19
97691,Work In Progess,70.18
97692,Work In Progess,70.12
98021,Work In Progess,70.13
102425,Work In Progess,70.16
97404,Work In Progess,70.12
100313,Work In Progess,70.11
102758,Work In Progess,70.17
100024,Work In Progess,70.11
100898,Work In Progess,70.1
102867,Work In Progess,70.13
102979,Work In Progess,70.09
101228,Work In Progess,70.18
100344,Work In Progess,70.2
97340,Work In Progess,70.18
101779,Work In Progess,70.19
100139,Work In Progess,70.18
97342,Work In Progess,70.12
102439,Work In Progess,70.15
101128,Work In Progess,70.17
101125,Work In Progess,70.13
101457,Work In Progess,70.13
97381,Work In Progess,70.1
98366,Work In Progess,70.12
97492,Work In Progess,70.15
102116,Work In Progess,70.1
101789,Work In Progess,70.1
100150,Work In Progess,70.13
98043,Work In Progess,70.12
102739,Work In Progess,70.19
100045,Work In Progess,70.09
102997,Work In Progess,70.13
97463,Work In Progess,70.16
100264,Work In Progess,70.19
97283,Work In Progess,70.1
98340,Work In Progess,70.11
101143,Work In Progess,70.16
100487,Work In Progess,70.13
102967,Work In Progess,70.09
102057,Work In Progess,70.15
100054,Work In Progess,70.11
102459,Work In Progess,70.13
100819,Work In Progess,70.2
97695,Work In Progess,70.11
97400,Work In Progess,70.2
101004,Work In Progess,70.12
102535,Work In Progess,70.17
100167,Work In Progess,70.1
100058,Work In Progess,70.18
100824,Work In Progess,70.12
97299,Work In Progess,70.2
100244,Work In Progess,70.16
101157,Work In Progess,70.14
98176,Work In Progess,70.15
100029,Work In Progess,70.16
100175,Work In Progess,70.16
100283,Work In Progess,70.14
101233,Work In Progess,70.11
100613,Work In Progess,70.19
102038,Work In Progess,70.15
102803,Work In Progess,70.13
101163,Work In Progess,70.11
100839,Work In Progess,70.19
100509,Work In Progess,70.14
97310,Work In Progess,70.16
100183,Work In Progess,70.13
100185,Work In Progess,70.18
97530,Work In Progess,70.17
100951,Work In Progess,70.15
102118,Work In Progess,70.1
100735,Work In Progess,70.16
102157,Work In Progess,70.11
100919,Work In Progess,70.1
100737,Work In Progess,70.16
97322,Work In Progess,70.19
97977,Work In Progess,70.15
100085,Work In Progess,70.17
100414,Work In Progess,70.14
101069,Work In Progess,70.1
100999,Work In Progess,70.17
101070,Work In Progess,70.11
101729,Work In Progess,70.11
97983,Work In Progess,70.1
100164,Work In Progess,70.17
100093,Work In Progess,70.15
100165,Work In Progess,70.13
101149,Work In Progess,70.14
100421,Work In Progess,70.17
101625,Work In Progess,70.1
100312,Work In Progess,70.17
97551,Work In Progess,70.15
101519,Work In Progess,70.11
101739,Work In Progess,70.16
100135,Work In Progess,70.15
101377,Work In Progess,70.14
100103,Work In Progess,70.18
101415,Work In Progess,70.09
101089,Work In Progess,70.18
101854,Work In Progess,70.11
97341,Work In Progess,70.1
102948,Work In Progess,70.18
101307,Work In Progess,70.13
102077,Work In Progess,70.18
102405,Work In Progess,70.11
101204,Work In Progess,70.1
101093,Work In Progess,70.1
100439,Work In Progess,70.15
102737,Work In Progess,70.19
100111,Work In Progess,70.09
100221,Work In Progess,70.13
102958,Work In Progess,70.18
100334,Work In Progess,70.1
102959,Work In Progess,70.12
100006,Work In Progess,70.15
101649,Work In Progess,70.16
100993,Work In Progess,70.12
100229,Work In Progess,70.14
101212,Work In Progess,70.19
100778,Work In Progess,70.19
97323,Work In Progess,70.12
102748,Work In Progess,70.18
101107,Work In Progess,70.16
100234,Work In Progess,70.14
101328,Work In Progess,70.09
97582,Work In Progess,70.12
101879,Work In Progess,70.17
101111,Work In Progess,70.15
100019,Work In Progess,70.19
98023,Work In Progess,70.1
101445,Work In Progess,70.19
101005,Work In Progess,70.14
101008,Work In Progess,70.18
100023,Work In Progess,70.1
98246,Work In Progess,70.16
100104,Work In Progess,70.18
102106,Work In Progess,70.16
101669,Work In Progess,70.11
100357,Work In Progess,70.2
101012,Work In Progess,70.19
101123,Work In Progess,70.12
102767,Work In Progess,70.09
100250,Work In Progess,70.09
100143,Work In Progess,70.11
100909,Work In Progess,70.18
100363,Work In Progess,70.16
100035,Work In Progess,70.19
100584,Work In Progess,70.11
102991,Work In Progess,70.13
100477,Work In Progess,70.14
98151,Work In Progess,70.16
101353,Work In Progess,70.17
100154,Work In Progess,70.15
100153,Work In Progess,70.14
100043,Work In Progess,70.1
101027,Work In Progess,70.19
98266,Work In Progess,70.15
98595,Work In Progess,70.12
100814,Work In Progess,70.1
100267,Work In Progess,70.19
100121,Work In Progess,70.14
100706,Work In Progess,70.15
98162,Work In Progess,70.15
97399,Work In Progess,70.13
101038,Work In Progess,70.19
97291,Work In Progess,70.12
98166,Work In Progess,70.12
100275,Work In Progess,70.14
100055,Work In Progess,70.19
100057,Work In Progess,70.11
100823,Work In Progess,70.18
100387,Work In Progess,70.17
101483,Work In Progess,70.17
98281,Work In Progess,70.13
100829,Work In Progess,70.15
97591,Work In Progess,70.18
97410,Work In Progess,70.15
101267,Work In Progess,70.12
97301,Work In Progess,70.18
100067,Work In Progess,70.2
100394,Work In Progess,70.11
100834,Work In Progess,70.16
100725,Work In Progess,70.16
102913,Work In Progess,70.14
100399,Work In Progess,70.18
98292,Work In Progess,70.17
100838,Work In Progess,70.16
100072,Work In Progess,70.19
102917,Work In Progess,70.09
100401,Work In Progess,70.16
101387,Work In Progess,70.15
97423,Work In Progess,70.19
100189,Work In Progess,70.13
100406,Work In Progess,70.14
101063,Work In Progess,70.11
102705,Work In Progess,70.19
101066,Work In Progess,70.12
100409,Work In Progess,70.19
100193,Work In Progess,70.15
97321,Work In Progess,70.14
100411,Work In Progess,70.19
100412,Work In Progess,70.11
100197,Work In Progess,70.14
101839,Work In Progess,70.19
100199,Work In Progess,70.13
100855,Work In Progess,70.18
101077,Work In Progess,70.14
97987,Work In Progess,70.13
100425,Work In Progess,70.18
100204,Work In Progess,70.12
98314,Work In Progess,70.16
100094,Work In Progess,70.13
100422,Work In Progess,70.15
101407,Work In Progess,70.09
97334,Work In Progess,70.1
100393,Work In Progess,70.1
100429,Work In Progess,70.17
98321,Work In Progess,70.1
100759,Work In Progess,70.19
102509,Work In Progess,70.18
98324,Work In Progess,70.16
100212,Work In Progess,70.19
98653,Work In Progess,70.1
98326,Work In Progess,70.11
100106,Work In Progess,70.2
101749,Work In Progess,70.14
100765,Work In Progess,70.19
100219,Work In Progess,70.14
100329,Work In Progess,70.11
100768,Work In Progess,70.19
98442,Work In Progess,70.12
100003,Work In Progess,70.15
98662,Work In Progess,70.19
97351,Work In Progess,70.1
101099,Work In Progess,70.09
97681,Work In Progess,70.16
97354,Work In Progess,70.11
101429,Work In Progess,70.11
100338,Work In Progess,70.15
102415,Work In Progess,70.1
100448,Work In Progess,70.13
100340,Work In Progess,70.15
100012,Work In Progess,70.16
101325,Work In Progess,70.18
98236,Work In Progess,70.16
101108,Work In Progess,70.16
97363,Work In Progess,70.12
102097,Work In Progess,70.12
97366,Work In Progess,70.2
101440,Work In Progess,70.17
98679,Work In Progess,70.14
100458,Work In Progess,70.14
100459,Work In Progess,70.12
102428,Work In Progess,70.19
97699,Work In Progess,70.12
98683,Work In Progess,70.11
97372,Work In Progess,70.11
100464,Work In Progess,70.13
97374,Work In Progess,70.17
100138,Work In Progess,70.13
100467,Work In Progess,70.17
101122,Work In Progess,70.2
101451,Work In Progess,70.1
98362,Work In Progess,70.1
102878,Work In Progess,70.11
102659,Work In Progess,70.18
101455,Work In Progess,70.16
102440,Work In Progess,70.12
100038,Work In Progess,70.2
100804,Work In Progess,70.16
100367,Work In Progess,70.19
100148,Work In Progess,70.12
100806,Work In Progess,70.11
98262,Work In Progess,70.16
101028,Work In Progess,70.12
101136,Work In Progess,70.09
100152,Work In Progess,70.11
97391,Work In Progess,70.17
98376,Work In Progess,70.17
100484,Work In Progess,70.16
100157,Work In Progess,70.17
98051,Work In Progess,70.1
100269,Work In Progess,70.18
101033,Work In Progess,70.13
100050,Work In Progess,70.1
102457,Work In Progess,70.12
98710,Work In Progess,70.18
101366,Work In Progess,70.12
101475,Work In Progess,70.18
101805,Work In Progess,70.18
100493,Work In Progess,70.17
97295,Work In Progess,70.18
101150,Work In Progess,70.12
101043,Work In Progess,70.13
98062,Work In Progess,70.12
102467,Work In Progess,70.17
100828,Work In Progess,70.12
100938,Work In Progess,70.15
97300,Work In Progess,70.1
98395,Work In Progess,70.2
97630,Work In Progess,70.11
101489,Work In Progess,70.18
100177,Work In Progess,70.11
100069,Work In Progess,70.18
101052,Work In Progess,70.14
100506,Work In Progess,70.13
98400,Work In Progess,70.17
101057,Work In Progess,70.16
101166,Work In Progess,70.15
100075,Work In Progess,70.13
98404,Work In Progess,70.19
97422,Work In Progess,70.18
101389,Work In Progess,70.14
100734,Work In Progess,70.18
101170,Work In Progess,70.18
100188,Work In Progess,70.16
98082,Work In Progess,70.18
98301,Work In Progess,70.18
100519,Work In Progess,70.14
100958,Work In Progess,70.15
100083,Work In Progess,70.19
98414,Work In Progess,70.11
100851,Work In Progess,70.11
97651,Work In Progess,70.18
101619,Work In Progess,70.2
100088,Work In Progess,70.1
97326,Work In Progess,70.13
98310,Work In Progess,70.18
101076,Work In Progess,70.1
100424,Work In Progess,70.2
101404,Work In Progess,70.11
100203,Work In Progess,70.16
101515,Work In Progess,70.13
98753,Work In Progess,70.14
100861,Work In Progess,70.11
100206,Work In Progess,70.18
101409,Work In Progess,70.15
97666,Work In Progess,70.12
101083,Work In Progess,70.15
101411,Work In Progess,70.2
100101,Work In Progess,70.18
100211,Work In Progess,70.17
98652,Work In Progess,70.18
100540,Work In Progess,70.2
98763,Work In Progess,70.12
97452,Work In Progess,70.17
101639,Work In Progess,70.1
97673,Work In Progess,70.17
101092,Work In Progess,70.09
100437,Work In Progess,70.09
101421,Work In Progess,70.19
101095,Work In Progess,70.18
101423,Work In Progess,70.19
102518,Work In Progess,70.18
100222,Work In Progess,70.12
98773,Work In Progess,70.11
97462,Work In Progess,70.11
100553,Work In Progess,70.18
100554,Work In Progess,70.16
97356,Work In Progess,70.18
102525,Work In Progess,70.15
100557,Work In Progess,70.17
101104,Work In Progess,70.15
102418,Work In Progess,70.19
100122,Work In Progess,70.17
98673,Work In Progess,70.15
98783,Work In Progess,70.17
97472,Work In Progess,70.12
100235,Work In Progess,70.17
